Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:06:49:141363666,00:06:49:141509512,145846
00:06:49:141509750,00:06:49:141664815,155065
00:06:49:141665076,00:06:49:141819846,154770
00:06:49:141820041,00:06:49:141960915,140874
00:06:49:141961108,00:06:49:142105800,144692
00:06:49:142105990,00:06:49:142248905,142915
00:06:49:142249117,00:06:49:142389935,140818
00:06:49:142390142,00:06:49:142536631,146489
00:06:49:142536892,00:06:49:142691778,154886
00:06:49:142692023,00:06:49:142845479,153456
00:06:49:142845695,00:06:49:142989698,144003
00:06:49:142989914,00:06:49:143131090,141176
00:06:49:143131296,00:06:49:143275698,144402
00:06:49:143275901,00:06:49:143417490,141589
00:06:49:143417698,00:06:49:143562862,145164
00:06:49:143563094,00:06:49:143718320,155226
00:06:49:143718539,00:06:49:143873899,155360
00:06:49:143874099,00:06:49:144029697,155598
00:06:49:144029898,00:06:49:144172695,142797
00:06:49:144172896,00:06:49:144315604,142708
00:06:49:144315796,00:06:49:144456992,141196
00:06:49:144457190,00:06:49:144602009,144819
00:06:49:144602232,00:06:49:144758256,156024
00:06:49:144758510,00:06:49:144912142,153632
00:06:49:144912299,00:06:49:145056671,144372
00:06:49:145056879,00:06:49:145199995,143116
00:06:49:145200207,00:06:49:145355613,155406
00:06:49:145355807,00:06:49:145497001,141194
00:06:49:145497193,00:06:49:145643058,145865
00:06:49:145643310,00:06:49:145796797,153487
00:06:49:145796952,00:06:49:145939122,142170
00:06:49:145939338,00:06:49:146081933,142595
00:06:49:146082146,00:06:49:146226609,144463
00:06:49:146226761,00:06:49:146369794,143033
00:06:49:146369946,00:06:49:146523949,154003
00:06:49:146524150,00:06:49:146669334,145184
00:06:49:146669578,00:06:49:146825730,156152
00:06:49:146825966,00:06:49:146980734,154768
00:06:49:146980887,00:06:49:147123616,142729
00:06:49:147123816,00:06:49:147278044,154228
00:06:49:147278245,00:06:49:147422605,144360
00:06:49:147422769,00:06:49:147566125,143356
00:06:49:147566353,00:06:49:147709151,142798
00:06:49:147709377,00:06:49:147852391,143014
00:06:49:147852624,00:06:49:148006475,153851
00:06:49:148006697,00:06:49:148149298,142601
00:06:49:148149514,00:06:49:148293547,144033
00:06:49:148293744,00:06:49:148436491,142747
00:06:49:148436681,00:06:49:148577888,141207
00:06:49:148578094,00:06:49:148723479,145385
00:06:49:148723731,00:06:49:148879490,155759
00:06:49:148879689,00:06:49:149034499,154810
00:06:49:149034670,00:06:49:149177547,142877
00:06:49:149177760,00:06:49:149319452,141692
00:06:49:149319666,00:06:49:149463395,143729
00:06:49:149463551,00:06:49:149604838,141287
00:06:49:149605050,00:06:49:149747529,142479
00:06:49:149747759,00:06:49:149893856,146097
00:06:49:149894059,00:06:49:150047150,153091
00:06:49:150047311,00:06:49:150190034,142723
00:06:49:150190230,00:06:49:150334530,144300
00:06:49:150334675,00:06:49:150476152,141477
00:06:49:150476349,00:06:49:150620253,143904
00:06:49:150620388,00:06:49:150762724,142336
00:06:49:150762953,00:06:49:150907573,144620
00:06:49:150907818,00:06:49:151062956,155138
00:06:49:151063109,00:06:49:151205803,142694
00:06:49:151206011,00:06:49:151347140,141129
00:06:49:151347342,00:06:49:151491411,144069
00:06:49:151491545,00:06:49:151635738,144193
00:06:49:151635981,00:06:49:151788999,153018
00:06:49:151789211,00:06:49:151933838,144627
00:06:49:151934034,00:06:49:152077188,143154
00:06:49:152077434,00:06:49:152232772,155338
00:06:49:152232995,00:06:49:152388722,155727
00:06:49:152388930,00:06:49:152530061,141131
00:06:49:152530271,00:06:49:152675317,145046
00:06:49:152675555,00:06:49:152830944,155389
00:06:49:152831158,00:06:49:152984878,153720
00:06:49:152985041,00:06:49:153130412,145371
00:06:49:153130655,00:06:49:153285546,154891
00:06:49:153285764,00:06:49:153441601,155837
00:06:49:153441804,00:06:49:153584723,142919
00:06:49:153584927,00:06:49:153728176,143249
00:06:49:153728394,00:06:49:153882057,153663
00:06:49:153882265,00:06:49:154026774,144509
00:06:49:154026989,00:06:49:154169575,142586
00:06:49:154169812,00:06:49:154323831,154019
00:06:49:154324053,00:06:49:154468521,144468
00:06:49:154468739,00:06:49:154611952,143213
00:06:49:154612172,00:06:49:154768271,156099
00:06:49:154768515,00:06:49:154921955,153440
00:06:49:154922173,00:06:49:155064949,142776
00:06:49:155065136,00:06:49:155210751,145615
00:06:49:155210978,00:06:49:155365432,154454
00:06:49:155365639,00:06:49:155506716,141077
00:06:49:155506922,00:06:49:155652155,145233
00:06:49:155652374,00:06:49:155807948,155574
00:06:49:155808169,00:06:49:155961744,153575
00:06:49:155961935,00:06:49:156106402,144467
00:06:49:156106609,00:06:49:156250509,143900
00:06:49:156250740,00:06:49:156405642,154902
00:06:49:156405845,00:06:49:156548375,142530
00:06:49:156548579,00:06:49:156691912,143333
00:06:49:156692125,00:06:49:156846180,154055
00:06:49:156846372,00:06:49:156990737,144365
00:06:49:156990931,00:06:49:157131804,140873
00:06:49:157131986,00:06:49:157277383,145397
00:06:49:157277612,00:06:49:157445555,167943
00:06:49:157445772,00:06:49:157588531,142759
00:06:49:157588752,00:06:49:157731667,142915
00:06:49:157731885,00:06:49:157887422,155537
00:06:49:157887638,00:06:49:158028986,141348
00:06:49:158029148,00:06:49:158173656,144508
00:06:49:158173868,00:06:49:158317355,143487
00:06:49:158317586,00:06:49:158470872,153286
00:06:49:158471094,00:06:49:158615523,144429
00:06:49:158615727,00:06:49:158759571,143844
00:06:49:158759810,00:06:49:158912755,152945
00:06:49:158912968,00:06:49:159056087,143119
00:06:49:159056303,00:06:49:159198859,142556
00:06:49:159199057,00:06:49:159344629,145572
00:06:49:159344845,00:06:49:159497844,152999
00:06:49:159498069,00:06:49:159641902,143833
00:06:49:159642124,00:06:49:159785519,143395
00:06:49:159785722,00:06:49:159941649,155927
00:06:49:159941859,00:06:49:160082619,140760
00:06:49:160082818,00:06:49:160226010,143192
00:06:49:160226223,00:06:49:160368826,142603
00:06:49:160369034,00:06:49:160514437,145403
00:06:49:160514669,00:06:49:160670221,155552
00:06:49:160670456,00:06:49:160825502,155046
00:06:49:160825716,00:06:49:160966842,141126
00:06:49:160967009,00:06:49:161111408,144399
00:06:49:161111619,00:06:49:161253012,141393
00:06:49:161253206,00:06:49:161397359,144153
00:06:49:161397558,00:06:49:161541419,143861
00:06:49:161541659,00:06:49:161697113,155454
00:06:49:161697372,00:06:49:161852380,155008
00:06:49:161852589,00:06:49:161993708,141119
00:06:49:161993914,00:06:49:162138298,144384
00:06:49:162138502,00:06:49:162281469,142967
00:06:49:162281669,00:06:49:162437481,155812
00:06:49:162437668,00:06:49:162581203,143535
00:06:49:162581444,00:06:49:162737237,155793
00:06:49:162737478,00:06:49:162892955,155477
00:06:49:162893184,00:06:49:163046579,153395
00:06:49:163046777,00:06:49:163191244,144467
00:06:49:163191443,00:06:49:163334429,142986
00:06:49:163334617,00:06:49:163477824,143207
00:06:49:163478021,00:06:49:163633357,155336
00:06:49:163633607,00:06:49:163789023,155416
00:06:49:163789249,00:06:49:163932334,143085
00:06:49:163932540,00:06:49:164074024,141484
00:06:49:164074236,00:06:49:164217988,143752
00:06:49:164218154,00:06:49:164361030,142876
00:06:49:164361238,00:06:49:164504199,142961
00:06:49:164504418,00:06:49:164648699,144281
00:06:49:164648941,00:06:49:164803231,154290
00:06:49:164803393,00:06:49:164944663,141270
00:06:49:164944869,00:06:49:165089096,144227
00:06:49:165089247,00:06:49:165232412,143165
00:06:49:165232623,00:06:49:165375142,142519
00:06:49:165375354,00:06:49:165518155,142801
00:06:49:165518371,00:06:49:165662732,144361
00:06:49:165662972,00:06:49:165815959,152987
00:06:49:165816191,00:06:49:165960163,143972
00:06:49:165960371,00:06:49:166103090,142719
00:06:49:166103282,00:06:49:166246105,142823
00:06:49:166246294,00:06:49:166389408,143114
00:06:49:166389616,00:06:49:166545119,155503
00:06:49:166545317,00:06:49:166689974,144657
00:06:49:166690217,00:06:49:166844733,154516
00:06:49:166844958,00:06:49:166987415,142457
00:06:49:166987638,00:06:49:167142886,155248
00:06:49:167143041,00:06:49:167284567,141526
00:06:49:167284767,00:06:49:167429092,144325
00:06:49:167429298,00:06:49:167572296,142998
00:06:49:167572503,00:06:49:167715682,143179
00:06:49:167715905,00:06:49:167870632,154727
00:06:49:167870867,00:06:49:168014372,143505
00:06:49:168014590,00:06:49:168170413,155823
00:06:49:168170623,00:06:49:168311432,140809
00:06:49:168311639,00:06:49:168454513,142874
00:06:49:168454710,00:06:49:168599094,144384
00:06:49:168599302,00:06:49:168756670,157368
00:06:49:168756873,00:06:49:168912578,155705
00:06:49:168912774,00:06:49:169068324,155550
00:06:49:169068502,00:06:49:169223372,154870
00:06:49:169223529,00:06:49:169364790,141261
00:06:49:169364998,00:06:49:169507416,142418
00:06:49:169507620,00:06:49:169674339,166719
00:06:49:169674579,00:06:49:169821354,146775
00:06:49:169821563,00:06:49:169978257,156694
00:06:49:169978469,00:06:49:170133433,154964
00:06:49:170133642,00:06:49:170287488,153846
00:06:49:170287706,00:06:49:170432051,144345
00:06:49:170432274,00:06:49:170575334,143060
00:06:49:170575544,00:06:49:170731978,156434
00:06:49:170732221,00:06:49:170887126,154905
00:06:49:170887338,00:06:49:171030818,143480
00:06:49:171031050,00:06:49:171186378,155328
00:06:49:171186588,00:06:49:171340605,154017
00:06:49:171340810,00:06:49:171483516,142706
00:06:49:171483716,00:06:49:171631196,147480
00:06:49:171631421,00:06:49:171782988,151567
00:06:49:171783150,00:06:49:171925418,142268
00:06:49:171925622,00:06:49:172069465,143843
00:06:49:172069706,00:06:49:172226247,156541
00:06:49:172226460,00:06:49:172382647,156187
00:06:49:172382857,00:06:49:172537865,155008
00:06:49:172538023,00:06:49:172681689,143666
00:06:49:172681906,00:06:49:172837773,155867
00:06:49:172837970,00:06:49:172993698,155728
00:06:49:172993861,00:06:49:173150579,156718
00:06:49:173150806,00:06:49:173305227,154421
00:06:49:173305453,00:06:49:173461259,155806
00:06:49:173461463,00:06:49:173617845,156382
00:06:49:173618055,00:06:49:173774270,156215
00:06:49:173774517,00:06:49:173927900,153383
00:06:49:173928059,00:06:49:174073741,145682
00:06:49:174073968,00:06:49:174228385,154417
00:06:49:174228601,00:06:49:174382246,153645
00:06:49:174382457,00:06:49:174526864,144407
00:06:49:174527074,00:06:49:174671106,144032
00:06:49:174671346,00:06:49:174826255,154909
00:06:49:174826415,00:06:49:174981851,155436
00:06:49:174982058,00:06:49:175125936,143878
00:06:49:175126174,00:06:49:175281145,154971
00:06:49:175281370,00:06:49:175435660,154290
00:06:49:175435872,00:06:49:175579710,143838
00:06:49:175579916,00:06:49:175723845,143929
00:06:49:175724077,00:06:49:175878635,154558
00:06:49:175878826,00:06:49:176020434,141608
00:06:49:176020648,00:06:49:176165783,145135
00:06:49:176166036,00:06:49:176321709,155673
00:06:49:176321949,00:06:49:176475376,153427
00:06:49:176475527,00:06:49:176618592,143065
00:06:49:176618797,00:06:49:176762290,143493
00:06:49:176762535,00:06:49:176905792,143257
00:06:49:176905934,00:06:49:177048874,142940
00:06:49:177049073,00:06:49:177190559,141486
00:06:49:177190771,00:06:49:177335800,145029
00:06:49:177336048,00:06:49:177489434,153386
00:06:49:177489653,00:06:49:177634602,144949
00:06:49:177634849,00:06:49:177790295,155446
00:06:49:177790513,00:06:49:177933136,142623
00:06:49:177933341,00:06:49:178075690,142349
00:06:49:178075880,00:06:49:178218840,142960
00:06:49:178219030,00:06:49:178363197,144167
00:06:49:178363433,00:06:49:178517788,154355
00:06:49:178518015,00:06:49:178661688,143673
00:06:49:178661917,00:06:49:178817043,155126
00:06:49:178817260,00:06:49:178958426,141166
00:06:49:178958645,00:06:49:179102979,144334
00:06:49:179103173,00:06:49:179244160,140987
00:06:49:179244362,00:06:49:179389913,145551
00:06:49:179390157,00:06:49:179543636,153479
00:06:49:179543853,00:06:49:179688292,144439
00:06:49:179688528,00:06:49:179831264,142736
00:06:49:179831467,00:06:49:179973973,142506
00:06:49:179974181,00:06:49:180116730,142549
00:06:49:180116942,00:06:49:180273138,156196
00:06:49:180273335,00:06:49:180429868,156533
00:06:49:180430097,00:06:49:180583296,153199
00:06:49:180583507,00:06:49:180728902,145395
00:06:49:180729132,00:06:49:180883914,154782
00:06:49:180884121,00:06:49:181025046,140925
00:06:49:181025201,00:06:49:181169815,144614
00:06:49:181170015,00:06:49:181313307,143292
00:06:49:181313514,00:06:49:181469962,156448
00:06:49:181470184,00:06:49:181626109,155925
00:06:49:181626368,00:06:49:181781389,155021
00:06:49:181781644,00:06:49:181937040,155396
00:06:49:181937263,00:06:49:182079773,142510
00:06:49:182079972,00:06:49:182220987,141015
00:06:49:182221109,00:06:49:182366081,144972
00:06:49:182366284,00:06:49:182523032,156748
00:06:49:182523262,00:06:49:182678983,155721
00:06:49:182679225,00:06:49:182833944,154719
00:06:49:182834150,00:06:49:182989819,155669
00:06:49:182990015,00:06:49:183131522,141507
00:06:49:183131729,00:06:49:183275401,143672
00:06:49:183275618,00:06:49:183417386,141768
00:06:49:183417593,00:06:49:183562935,145342
00:06:49:183563167,00:06:49:183718751,155584
00:06:49:183719005,00:06:49:183873448,154443
00:06:49:183873669,00:06:49:184016668,142999
00:06:49:184016868,00:06:49:184172749,155881
00:06:49:184172964,00:06:49:184327934,154970
00:06:49:184328146,00:06:49:184471743,143597
00:06:49:184471945,00:06:49:184615799,143854
00:06:49:184616030,00:06:49:184769902,153872
00:06:49:184770148,00:06:49:184914062,143914
00:06:49:184914268,00:06:49:185056590,142322
00:06:49:185056798,00:06:49:185199459,142661
00:06:49:185199605,00:06:49:185342617,143012
00:06:49:185342820,00:06:49:185484313,141493
00:06:49:185484511,00:06:49:185631854,147343
00:06:49:185632071,00:06:49:185783709,151638
00:06:49:185783943,00:06:49:185927750,143807
00:06:49:185927918,00:06:49:186070959,143041
00:06:49:186071172,00:06:49:186226724,155552
00:06:49:186226924,00:06:49:186367946,141022
00:06:49:186368099,00:06:49:186511147,143048
00:06:49:186511357,00:06:49:186657039,145682
00:06:49:186657295,00:06:49:186811396,154101
00:06:49:186811639,00:06:49:186954888,143249
00:06:49:186955084,00:06:49:187110943,155859
00:06:49:187111146,00:06:49:187252348,141202
00:06:49:187252554,00:06:49:187396556,144002
00:06:49:187396749,00:06:49:187538090,141341
00:06:49:187538278,00:06:49:187683272,144994
00:06:49:187683460,00:06:49:187840392,156932
00:06:49:187840633,00:06:49:187994676,154043
00:06:49:187994880,00:06:49:188136149,141269
00:06:49:188136308,00:06:49:188280834,144526
00:06:49:188281045,00:06:49:188422113,141068
00:06:49:188422322,00:06:49:188566713,144391
00:06:49:188566879,00:06:49:188709840,142961
00:06:49:188710033,00:06:49:188853636,143603
00:06:49:188853885,00:06:49:189009267,155382
00:06:49:189009432,00:06:49:189164543,155111
00:06:49:189164699,00:06:49:189305833,141134
00:06:49:189306040,00:06:49:189450552,144512
00:06:49:189450707,00:06:49:189592406,141699
00:06:49:189592624,00:06:49:189737207,144583
00:06:49:189737440,00:06:49:189893602,156162
00:06:49:189893831,00:06:49:190047478,153647
00:06:49:190047687,00:06:49:190191575,143888
00:06:49:190191721,00:06:49:190334525,142804
00:06:49:190334664,00:06:49:190475906,141242
00:06:49:190476112,00:06:49:190620952,144840
00:06:49:190621100,00:06:49:190776660,155560
00:06:49:190776928,00:06:49:190920951,144023
00:06:49:190921180,00:06:49:191076216,155036
00:06:49:191076361,00:06:49:191219489,143128
00:06:49:191219625,00:06:49:191373761,154136
00:06:49:191373957,00:06:49:191518043,144086
00:06:49:191518170,00:06:49:191661592,143422
00:06:49:191661771,00:06:49:191830099,168328
00:06:49:191830278,00:06:49:191975142,144864
00:06:49:191975382,00:06:49:192129384,154002
00:06:49:192129624,00:06:49:192285268,155644
00:06:49:192285441,00:06:49:192439559,154118
00:06:49:192439708,00:06:49:192584331,144623
00:06:49:192584539,00:06:49:192740854,156315
00:06:49:192741081,00:06:49:192895737,154656
00:06:49:192895936,00:06:49:193040081,144145
00:06:49:193040314,00:06:49:193195185,154871
00:06:49:193195353,00:06:49:193350946,155593
00:06:49:193351101,00:06:49:193492599,141498
00:06:49:193492796,00:06:49:193637713,144917
00:06:49:193637924,00:06:49:193793415,155491
00:06:49:193793629,00:06:49:193947253,153624
00:06:49:193947405,00:06:49:194092946,145541
00:06:49:194093127,00:06:49:194248310,155183
00:06:49:194248516,00:06:49:194404349,155833
00:06:49:194404563,00:06:49:194560229,155666
00:06:49:194560387,00:06:49:194716741,156354
00:06:49:194716987,00:06:49:194872182,155195
00:06:49:194872341,00:06:49:195028261,155920
00:06:49:195028420,00:06:49:195183979,155559
00:06:49:195184208,00:06:49:195340065,155857
00:06:49:195340239,00:06:49:195482914,142675
00:06:49:195483071,00:06:49:195626753,143682
00:06:49:195626990,00:06:49:195782416,155426
00:06:49:195782620,00:06:49:195938021,155401
00:06:49:195938244,00:06:49:196092309,154065
00:06:49:196092454,00:06:49:196238555,146101
00:06:49:196238748,00:06:49:196393031,154283
00:06:49:196393222,00:06:49:196535908,142686
00:06:49:196536126,00:06:49:196680051,143925
00:06:49:196680283,00:06:49:196833792,153509
00:06:49:196834016,00:06:49:196977913,143897
00:06:49:196978106,00:06:49:197158111,180005
00:06:49:197158623,00:06:49:197345788,187165
00:06:49:197346199,00:06:49:197526307,180108
00:06:49:197526721,00:06:49:197684971,158250
00:06:49:197685314,00:06:49:197844837,159523
00:06:49:197845103,00:06:49:198010715,165612
00:06:49:198010934,00:06:49:198160686,149752
00:06:49:198160850,00:06:49:198319403,158553
00:06:49:198319662,00:06:49:198514314,194652
00:06:49:198514730,00:06:49:198711047,196317
00:06:49:198711448,00:06:49:198863205,151757
00:06:49:198863400,00:06:49:199018327,154927
00:06:49:199018483,00:06:49:199159691,141208
00:06:49:199159845,00:06:49:199341497,181652
00:06:49:199341901,00:06:49:199541932,200031
00:06:49:199542335,00:06:49:199724181,181846
00:06:49:199724582,00:06:49:199915531,190949
00:06:49:199915930,00:06:49:200071310,155380
00:06:49:200071523,00:06:49:200251351,179828
