Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:20:21:168517685,00:20:21:172513092,3995407
00:20:21:172513344,00:20:21:176506929,3993585
00:20:21:176507182,00:20:21:180513649,4006467
00:20:21:180513921,00:20:21:184508983,3995062
00:20:21:184509262,00:20:21:188514873,4005611
00:20:21:188515130,00:20:21:192510623,3995493
00:20:21:192510887,00:20:21:196505126,3994239
00:20:21:196505381,00:20:21:200511278,4005897
00:20:21:200511569,00:20:21:204507518,3995949
00:20:21:204507734,00:20:21:208512481,4004747
00:20:21:208512719,00:20:21:212509172,3996453
00:20:21:212509443,00:20:21:216514429,4004986
00:20:21:216514686,00:20:21:220508153,3993467
00:20:21:220508396,00:20:21:224522605,4014209
00:20:21:224523338,00:20:21:228520475,3997137
00:20:21:228520750,00:20:21:232507098,3986348
00:20:21:232507440,00:20:21:236511566,4004126
00:20:21:236511822,00:20:21:240516809,4004987
00:20:21:240517066,00:20:21:244515752,3998686
00:20:21:244516091,00:20:21:248509246,3993155
00:20:21:248509528,00:20:21:252505425,3995897
00:20:21:252505711,00:20:21:256509679,4003968
00:20:21:256509972,00:20:21:260517485,4007513
00:20:21:260517820,00:20:21:264511533,3993713
00:20:21:264511817,00:20:21:268515315,4003498
00:20:21:268515576,00:20:21:272509350,3993774
00:20:21:272509581,00:20:21:276515979,4006398
00:20:21:276516241,00:20:21:280512896,3996655
00:20:21:280513154,00:20:21:284505904,3992750
00:20:21:284506123,00:20:21:288513778,4007655
00:20:21:288514071,00:20:21:292508591,3994520
00:20:21:292508852,00:20:21:296515494,4006642
00:20:21:296515761,00:20:21:300509620,3993859
00:20:21:300509851,00:20:21:304506889,3997038
00:20:21:304507168,00:20:21:308509264,4002096
00:20:21:308509501,00:20:21:312517605,4008104
00:20:21:312517901,00:20:21:316514359,3996458
00:20:21:316514697,00:20:21:320507544,3992847
00:20:21:320507814,00:20:21:324509674,4001860
00:20:21:324510032,00:20:21:328520333,4010301
00:20:21:328520739,00:20:21:332516811,3996072
00:20:21:332517506,00:20:21:336511918,3994412
00:20:21:336512346,00:20:21:340517993,4005647
00:20:21:340518435,00:20:21:344513326,3994891
00:20:21:344513657,00:20:21:348507282,3993625
00:20:21:348507540,00:20:21:352524660,4017120
00:20:21:352524971,00:20:21:356508849,3983878
00:20:21:356509119,00:20:21:360523810,4014691
00:20:21:360524240,00:20:21:364507951,3983711
00:20:21:364508208,00:20:21:368511490,4003282
00:20:21:368511724,00:20:21:372509813,3998089
00:20:21:372510127,00:20:21:376506288,3996161
00:20:21:376506619,00:20:21:380519828,4013209
00:20:21:380520102,00:20:21:384516784,3996682
00:20:21:384517062,00:20:21:388510196,3993134
00:20:21:388510439,00:20:21:392524898,4014459
00:20:21:392525151,00:20:21:396512662,3987511
00:20:21:396512914,00:20:21:400516279,4003365
00:20:21:400516548,00:20:21:404512270,3995722
00:20:21:404512523,00:20:21:408510577,3998054
00:20:21:408510854,00:20:21:412513143,4002289
00:20:21:412513416,00:20:21:416510055,3996639
00:20:21:416510308,00:20:21:420515024,4004716
00:20:21:420515250,00:20:21:424510439,3995189
00:20:21:424510691,00:20:21:428505227,3994536
00:20:21:428505450,00:20:21:432512434,4006984
00:20:21:432512705,00:20:21:436516373,4003668
00:20:21:436516654,00:20:21:440515200,3998546
00:20:21:440515579,00:20:21:444509061,3993482
00:20:21:444509334,00:20:21:448511930,4002596
00:20:21:448512177,00:20:21:452513304,4001127
00:20:21:452513677,00:20:21:456517203,4003526
00:20:21:456517518,00:20:21:460523686,4006168
00:20:21:460524065,00:20:21:464514101,3990036
00:20:21:464514355,00:20:21:468513140,3998785
00:20:21:468513412,00:20:21:472507001,3993589
00:20:21:472507240,00:20:21:476529199,4021959
00:20:21:476529432,00:20:21:480517064,3987632
00:20:21:480517315,00:20:21:484511789,3994474
00:20:21:484512029,00:20:21:488508642,3996613
00:20:21:488508874,00:20:21:492514401,4005527
00:20:21:492514937,00:20:21:496509933,3994996
00:20:21:496510174,00:20:21:500517088,4006914
00:20:21:500517377,00:20:21:504513510,3996133
00:20:21:504513801,00:20:21:508516230,4002429
00:20:21:508516499,00:20:21:512510801,3994302
00:20:21:512511049,00:20:21:516517160,4006111
00:20:21:516517401,00:20:21:520512315,3994914
00:20:21:520512565,00:20:21:524507569,3995004
00:20:21:524507823,00:20:21:528513565,4005742
00:20:21:528513845,00:20:21:532511042,3997197
00:20:21:532511289,00:20:21:536514666,4003377
00:20:21:536514924,00:20:21:540511548,3996624
00:20:21:540511840,00:20:21:544516015,4004175
00:20:21:544516280,00:20:21:548515119,3998839
00:20:21:548515511,00:20:21:552522262,4006751
00:20:21:552522654,00:20:21:556521904,3999250
00:20:21:556522445,00:20:21:560512635,3990190
00:20:21:560513177,00:20:21:564515807,4002630
00:20:21:564516100,00:20:21:568512452,3996352
00:20:21:568512739,00:20:21:572512878,4000139
00:20:21:572513090,00:20:21:576510559,3997469
00:20:21:576510787,00:20:21:580517814,4007027
00:20:21:580518128,00:20:21:584511591,3993463
00:20:21:584511888,00:20:21:588517773,4005885
00:20:21:588518057,00:20:21:592511626,3993569
00:20:21:592511884,00:20:21:596516366,4004482
00:20:21:596516611,00:20:21:600532715,4016104
00:20:21:600532979,00:20:21:604516866,3983887
00:20:21:604517089,00:20:21:608516363,3999274
00:20:21:608516624,00:20:21:612510844,3994220
00:20:21:612511106,00:20:21:616514481,4003375
00:20:21:616514726,00:20:21:620512371,3997645
00:20:21:620512633,00:20:21:624518505,4005872
00:20:21:624518798,00:20:21:628511339,3992541
00:20:21:628511620,00:20:21:632517140,4005520
00:20:21:632517395,00:20:21:636514436,3997041
00:20:21:636514708,00:20:21:640519539,4004831
00:20:21:640519820,00:20:21:644513591,3993771
00:20:21:644513872,00:20:21:648520321,4006449
00:20:21:648520611,00:20:21:652542066,4021455
00:20:21:652542372,00:20:21:656510863,3968491
00:20:21:656511132,00:20:21:660522241,4011109
00:20:21:660522609,00:20:21:664511053,3988444
00:20:21:664511276,00:20:21:668515665,4004389
00:20:21:668515889,00:20:21:672513406,3997517
00:20:21:672513637,00:20:21:676508472,3994835
00:20:21:676508726,00:20:21:680514684,4005958
00:20:21:680514917,00:20:21:684510611,3995694
00:20:21:684510852,00:20:21:688512548,4001696
00:20:21:688512808,00:20:21:692510449,3997641
00:20:21:692510677,00:20:21:696517795,4007118
00:20:21:696518092,00:20:21:700519917,4001825
00:20:21:700520171,00:20:21:704515565,3995394
00:20:21:704515801,00:20:21:708513337,3997536
00:20:21:708513586,00:20:21:712516802,4003216
00:20:21:712517026,00:20:21:716512972,3995946
00:20:21:716513210,00:20:21:720519973,4006763
00:20:21:720520233,00:20:21:724522827,4002594
00:20:21:724523077,00:20:21:728512457,3989380
00:20:21:728512717,00:20:21:732517221,4004504
00:20:21:732517501,00:20:21:736511219,3993718
00:20:21:736511469,00:20:21:740519189,4007720
00:20:21:740519466,00:20:21:744522652,4003186
00:20:21:744522897,00:20:21:748517076,3994179
00:20:21:748517352,00:20:21:752513501,3996149
00:20:21:752513826,00:20:21:756510076,3996250
00:20:21:756510302,00:20:21:760516910,4006608
00:20:21:760517225,00:20:21:764517672,4000447
00:20:21:764517901,00:20:21:768516259,3998358
00:20:21:768516504,00:20:21:772512581,3996077
00:20:21:772512843,00:20:21:776515930,4003087
00:20:21:776516176,00:20:21:780513079,3996903
00:20:21:780513319,00:20:21:784515975,4002656
00:20:21:784516227,00:20:21:788512035,3995808
00:20:21:788512254,00:20:21:792510525,3998271
00:20:21:792510763,00:20:21:796512959,4002196
00:20:21:796513218,00:20:21:800518510,4005292
00:20:21:800518780,00:20:21:804515537,3996757
00:20:21:804515757,00:20:21:808520137,4004380
00:20:21:808520399,00:20:21:812517194,3996795
00:20:21:812517454,00:20:21:816512938,3995484
00:20:21:816513228,00:20:21:820515500,4002272
00:20:21:820515738,00:20:21:824513293,3997555
00:20:21:824513542,00:20:21:828518506,4004964
00:20:21:828518740,00:20:21:832515317,3996577
00:20:21:832515583,00:20:21:836517897,4002314
00:20:21:836518126,00:20:21:840524853,4006727
00:20:21:840525092,00:20:21:844520856,3995764
00:20:21:844521111,00:20:21:848533683,4012572
00:20:21:848533933,00:20:21:852513194,3979261
00:20:21:852513476,00:20:21:856516102,4002626
00:20:21:856516382,00:20:21:860512588,3996206
00:20:21:860512846,00:20:21:864518629,4005783
00:20:21:864518887,00:20:21:868515604,3996717
00:20:21:868515924,00:20:21:872517977,4002053
00:20:21:872518222,00:20:21:876524152,4005930
00:20:21:876524410,00:20:21:880517972,3993562
00:20:21:880518192,00:20:21:884514624,3996432
00:20:21:884514862,00:20:21:888521696,4006834
00:20:21:888521947,00:20:21:892514711,3992764
00:20:21:892514942,00:20:21:896512111,3997169
00:20:21:896512346,00:20:21:900517712,4005366
00:20:21:900517944,00:20:21:904513187,3995243
00:20:21:904513463,00:20:21:908517241,4003778
00:20:21:908517491,00:20:21:912514040,3996549
00:20:21:912514293,00:20:21:916520290,4005997
00:20:21:916520531,00:20:21:920514532,3994001
00:20:21:920514789,00:20:21:924511529,3996740
00:20:21:924511799,00:20:21:928515220,4003421
00:20:21:928515468,00:20:21:932512010,3996542
00:20:21:932512238,00:20:21:936517974,4005736
00:20:21:936518258,00:20:21:940522380,4004122
00:20:21:940522633,00:20:21:944516460,3993827
00:20:21:944516675,00:20:21:948514521,3997846
00:20:21:948514765,00:20:21:952520801,4006036
00:20:21:952521094,00:20:21:956514230,3993136
00:20:21:956514493,00:20:21:960520272,4005779
00:20:21:960520549,00:20:21:964514731,3994182
00:20:21:964514983,00:20:21:968520281,4005298
00:20:21:968520525,00:20:21:972530198,4009673
00:20:21:972530529,00:20:21:976514148,3983619
00:20:21:976514429,00:20:21:980516174,4001745
00:20:21:980516402,00:20:21:984514322,3997920
00:20:21:984514565,00:20:21:988519639,4005074
00:20:21:988519893,00:20:21:992513726,3993833
00:20:21:992513969,00:20:21:996511776,3997807
00:20:21:996512015,00:20:22:000516481,4004466
00:20:22:000516752,00:20:22:004521410,4004658
00:20:22:004528387,00:20:22:008518717,3990330
00:20:22:008518992,00:20:22:012521337,4002345
00:20:22:012521579,00:20:22:016519864,3998285
00:20:22:016520139,00:20:22:020513528,3993389
00:20:22:020513791,00:20:22:024516875,4003084
00:20:22:024517134,00:20:22:028513292,3996158
00:20:22:028513531,00:20:22:032521556,4008025
00:20:22:032521838,00:20:22:036514312,3992474
00:20:22:036514551,00:20:22:040519294,4004743
00:20:22:040519542,00:20:22:044517683,3998141
00:20:22:044517919,00:20:22:048525312,4007393
00:20:22:048525691,00:20:22:052521040,3995349
00:20:22:052521518,00:20:22:056525201,4003683
00:20:22:056525493,00:20:22:060519398,3993905
00:20:22:060519727,00:20:22:064514439,3994712
00:20:22:064514720,00:20:22:068521102,4006382
00:20:22:068521392,00:20:22:072515589,3994197
00:20:22:072515815,00:20:22:076524130,4008315
00:20:22:076524422,00:20:22:080517768,3993346
00:20:22:080518045,00:20:22:084520371,4002326
00:20:22:084520625,00:20:22:088516524,3995899
00:20:22:088516764,00:20:22:092514277,3997513
00:20:22:092514545,00:20:22:096529144,4014599
00:20:22:096529417,00:20:22:100515100,3985683
00:20:22:100515340,00:20:22:104520913,4005573
00:20:22:104521234,00:20:22:108516520,3995286
00:20:22:108516764,00:20:22:112519652,4002888
00:20:22:112519896,00:20:22:116516948,3997052
00:20:22:116517214,00:20:22:120521362,4004148
00:20:22:120521585,00:20:22:124515390,3993805
00:20:22:124515603,00:20:22:128524232,4008629
00:20:22:128524509,00:20:22:132517770,3993261
00:20:22:132518012,00:20:22:136514727,3996715
00:20:22:136514986,00:20:22:140518921,4003935
00:20:22:140519156,00:20:22:144513522,3994366
00:20:22:144513746,00:20:22:148520054,4006308
00:20:22:148520299,00:20:22:152517700,3997401
00:20:22:152518001,00:20:22:156522376,4004375
00:20:22:156522641,00:20:22:160518091,3995450
00:20:22:160518405,00:20:22:164513641,3995236
00:20:22:164513925,00:20:22:168519001,4005076
00:20:22:168519262,00:20:22:172525413,4006151
00:20:22:172525716,00:20:22:176520167,3994451
00:20:22:176520420,00:20:22:180525071,4004651
00:20:22:180525317,00:20:22:184520800,3995483
00:20:22:184521028,00:20:22:188515252,3994224
00:20:22:188515503,00:20:22:192520489,4004986
00:20:22:192520751,00:20:22:196514907,3994156
00:20:22:196515131,00:20:22:200522812,4007681
00:20:22:200523106,00:20:22:204516576,3993470
00:20:22:204516814,00:20:22:208523248,4006434
00:20:22:208523479,00:20:22:212518256,3994777
00:20:22:212518489,00:20:22:216523887,4005398
00:20:22:216524117,00:20:22:220536304,4012187
00:20:22:220536540,00:20:22:224530482,3993942
00:20:22:224530986,00:20:22:228520509,3989523
00:20:22:228520787,00:20:22:232514937,3994150
00:20:22:232515202,00:20:22:236522102,4006900
00:20:22:236522362,00:20:22:240518568,3996206
00:20:22:240518817,00:20:22:244512132,3993315
00:20:22:244512379,00:20:22:248518133,4005754
00:20:22:248518375,00:20:22:252515154,3996779
00:20:22:252515471,00:20:22:256520834,4005363
00:20:22:256521121,00:20:22:260515816,3994695
00:20:22:260516081,00:20:22:264520309,4004228
00:20:22:264520623,00:20:22:268516749,3996126
00:20:22:268517018,00:20:22:272521868,4004850
00:20:22:272522125,00:20:22:276518273,3996148
00:20:22:276518534,00:20:22:280520189,4001655
00:20:22:280520414,00:20:22:284521085,4000671
00:20:22:284521377,00:20:22:288521776,4000399
00:20:22:288522019,00:20:22:292520222,3998203
00:20:22:292520498,00:20:22:296525231,4004733
00:20:22:296525504,00:20:22:300519680,3994176
00:20:22:300519906,00:20:22:304526128,4006222
00:20:22:304526411,00:20:22:308520137,3993726
00:20:22:308520396,00:20:22:312515787,3995391
00:20:22:312516032,00:20:22:316522786,4006754
00:20:22:316523062,00:20:22:320528310,4005248
00:20:22:320528567,00:20:22:324521420,3992853
00:20:22:324521685,00:20:22:328520026,3998341
00:20:22:328520265,00:20:22:332515596,3995331
00:20:22:332515839,00:20:22:336520056,4004217
00:20:22:336520287,00:20:22:340515836,3995549
00:20:22:340516103,00:20:22:344529964,4013861
00:20:22:344530222,00:20:22:348515291,3985069
00:20:22:348515536,00:20:22:352524226,4008690
00:20:22:352524523,00:20:22:356518789,3994266
00:20:22:356519050,00:20:22:360522723,4003673
00:20:22:360523013,00:20:22:364519131,3996118
00:20:22:364519424,00:20:22:368524030,4004606
00:20:22:368524291,00:20:22:372518487,3994196
00:20:22:372518763,00:20:22:376514688,3995925
00:20:22:376514978,00:20:22:380521140,4006162
00:20:22:380521421,00:20:22:384516230,3994809
00:20:22:384516462,00:20:22:388524979,4008517
00:20:22:388525306,00:20:22:392518235,3992929
00:20:22:392518502,00:20:22:396522470,4003968
00:20:22:396522718,00:20:22:400528897,4006179
00:20:22:400529241,00:20:22:404523136,3993895
00:20:22:404523396,00:20:22:408519666,3996270
00:20:22:408519914,00:20:22:412516144,3996230
00:20:22:412516400,00:20:22:416519544,4003144
00:20:22:416519811,00:20:22:420524461,4004650
00:20:22:420524705,00:20:22:424520026,3995321
00:20:22:424520275,00:20:22:428518306,3998031
00:20:22:428518586,00:20:22:432522446,4003860
00:20:22:432522686,00:20:22:436524230,4001544
00:20:22:436524464,00:20:22:440523350,3998886
00:20:22:440523624,00:20:22:444520071,3996447
00:20:22:444520342,00:20:22:448522764,4002422
00:20:22:448522983,00:20:22:452520564,3997581
00:20:22:452520854,00:20:22:456516525,3995671
00:20:22:456516756,00:20:22:460526646,4009890
00:20:22:460527316,00:20:22:464518840,3991524
00:20:22:464519121,00:20:22:468531107,4011986
00:20:22:468531354,00:20:22:472526930,3995576
00:20:22:472527177,00:20:22:476523749,3996572
00:20:22:476523994,00:20:22:480517334,3993340
00:20:22:480517570,00:20:22:484513127,3995557
00:20:22:484513350,00:20:22:488519302,4005952
00:20:22:488519538,00:20:22:492527182,4007644
00:20:22:492527457,00:20:22:496522042,3994585
00:20:22:496522278,00:20:22:500516843,3994565
00:20:22:500517079,00:20:22:504522024,4004945
00:20:22:504522258,00:20:22:508517818,3995560
00:20:22:508518090,00:20:22:512523376,4005286
00:20:22:512523622,00:20:22:516517272,3993650
00:20:22:516517551,00:20:22:520521893,4004342
00:20:22:520522101,00:20:22:524519629,3997528
00:20:22:524519859,00:20:22:528525238,4005379
00:20:22:528525467,00:20:22:532521362,3995895
00:20:22:532521622,00:20:22:536526125,4004503
00:20:22:536526364,00:20:22:540521783,3995419
00:20:22:540522032,00:20:22:544527017,4004985
00:20:22:544527267,00:20:22:548525715,3998448
00:20:22:548526202,00:20:22:552520535,3994333
00:20:22:552520827,00:20:22:556525682,4004855
00:20:22:556526028,00:20:22:560521464,3995436
00:20:22:560521796,00:20:22:564525495,4003699
00:20:22:564525794,00:20:22:568521367,3995573
00:20:22:568521629,00:20:22:572517195,3995566
00:20:22:572517455,00:20:22:576528743,4011288
00:20:22:576528970,00:20:22:580526426,3997456
00:20:22:580526662,00:20:22:584522956,3996294
00:20:22:584523201,00:20:22:588518825,3995624
00:20:22:588519056,00:20:22:592533363,4014307
00:20:22:592533650,00:20:22:596525261,3991611
00:20:22:596525570,00:20:22:600525588,4000018
00:20:22:600525886,00:20:22:604520735,3994849
00:20:22:604521011,00:20:22:608526402,4005391
00:20:22:608526663,00:20:22:612520109,3993446
00:20:22:612520392,00:20:22:616526361,4005969
00:20:22:616526621,00:20:22:620523045,3996424
00:20:22:620523362,00:20:22:624519037,3995675
00:20:22:624519280,00:20:22:628524582,4005302
00:20:22:628524831,00:20:22:632519206,3994375
00:20:22:632519458,00:20:22:636521998,4002540
00:20:22:636522211,00:20:22:640517823,3995612
00:20:22:640518079,00:20:22:644517149,3999070
00:20:22:644517427,00:20:22:648530972,4013545
00:20:22:648531249,00:20:22:652516949,3985700
00:20:22:652517243,00:20:22:656522818,4005575
00:20:22:656523074,00:20:22:660517714,3994640
00:20:22:660518039,00:20:22:664521000,4002961
00:20:22:664521245,00:20:22:668519753,3998508
00:20:22:668520040,00:20:22:672525265,4005225
00:20:22:672525543,00:20:22:676546848,4021305
00:20:22:676547114,00:20:22:680525278,3978164
00:20:22:680525549,00:20:22:684521621,3996072
00:20:22:684521886,00:20:22:688526573,4004687
00:20:22:688526830,00:20:22:692522896,3996066
00:20:22:692523211,00:20:22:696519846,3996635
00:20:22:696520517,00:20:22:700534006,4013489
00:20:22:700534898,00:20:22:704521381,3986483
00:20:22:704521817,00:20:22:708524383,4002566
00:20:22:708524691,00:20:22:712520512,3995821
00:20:22:712520774,00:20:22:716534377,4013603
00:20:22:716534645,00:20:22:720521974,3987329
00:20:22:720522292,00:20:22:724524555,4002263
00:20:22:724524812,00:20:22:728522757,3997945
00:20:22:728523058,00:20:22:732526465,4003407
00:20:22:732526698,00:20:22:736523117,3996419
00:20:22:736523358,00:20:22:740517686,3994328
