Start - HH:MM:SS:NANOSECONDS,     End - HH:MM:SS:NANOSECONDS,     Difference in NANOSECONDS
23:47:27:710030881,     23:47:27:710183942,     153061
23:47:27:710184087,     23:47:27:710337189,     153102
23:47:27:710337334,     23:47:27:710489837,     152503
23:47:27:710489979,     23:47:27:710642080,     152101
23:47:27:710642248,     23:47:27:710796309,     154061
23:47:27:710796475,     23:47:27:710949339,     152864
23:47:27:710949484,     23:47:27:711102195,     152711
23:47:27:711102350,     23:47:27:711255101,     152751
23:47:27:711255273,     23:47:27:711408407,     153134
23:47:27:711408578,     23:47:27:711561320,     152742
23:47:27:711561480,     23:47:27:711713930,     152450
23:47:27:711714085,     23:47:27:711866710,     152625
23:47:27:711866857,     23:47:27:712019854,     152997
23:47:27:712020016,     23:47:27:712172929,     152913
23:47:27:712173071,     23:47:27:712325620,     152549
23:47:27:712325762,     23:47:27:712478899,     153137
23:47:27:712479042,     23:47:27:712631935,     152893
23:47:27:712632105,     23:47:27:712785682,     153577
23:47:27:712785861,     23:47:27:712937984,     152123
23:47:27:712938149,     23:47:27:713089488,     151339
23:47:27:713089650,     23:47:27:713235182,     145532
23:47:27:713235353,     23:47:27:713388365,     153012
23:47:27:713388537,     23:47:27:713540956,     152419
23:47:27:713541124,     23:47:27:713694342,     153218
23:47:27:713694553,     23:47:27:713846560,     152007
23:47:27:713846721,     23:47:27:714000504,     153783
23:47:27:714000673,     23:47:27:714153069,     152396
23:47:27:714153232,     23:47:27:714304545,     151313
23:47:27:714304703,     23:47:27:714450167,     145464
23:47:27:714450347,     23:47:27:714603789,     153442
23:47:27:714603959,     23:47:27:714756075,     152116
23:47:27:714756221,     23:47:27:714909022,     152801
23:47:27:714909184,     23:47:27:715061692,     152508
23:47:27:715061843,     23:47:27:715215638,     153795
23:47:27:715215809,     23:47:27:715368178,     152369
23:47:27:715368358,     23:47:27:715521213,     152855
23:47:27:715521391,     23:47:27:715674453,     153062
23:47:27:715674620,     23:47:27:715825798,     151178
23:47:27:715825974,     23:47:27:715970763,     144789
23:47:27:715970911,     23:47:27:716123722,     152811
23:47:27:716123861,     23:47:27:716275265,     151404
23:47:27:716275424,     23:47:27:716430025,     154601
23:47:27:716430183,     23:47:27:716582552,     152369
23:47:27:716582695,     23:47:27:716736354,     153659
23:47:27:716736553,     23:47:27:716889243,     152690
23:47:27:716889423,     23:47:27:717042414,     152991
23:47:27:717042579,     23:47:27:717195061,     152482
23:47:27:717195236,     23:47:27:717346603,     151367
23:47:27:717346769,     23:47:27:717492044,     145275
23:47:27:717492221,     23:47:27:717645230,     153009
23:47:27:717645383,     23:47:27:717798346,     152963
23:47:27:717798499,     23:47:27:717951334,     152835
23:47:27:717951515,     23:47:27:718104035,     152520
23:47:27:718104211,     23:47:27:718257345,     153134
23:47:27:718257523,     23:47:27:718410102,     152579
23:47:27:718410278,     23:47:27:718562954,     152676
23:47:27:718563139,     23:47:27:718716745,     153606
23:47:27:718716918,     23:47:27:718869089,     152171
23:47:27:718869247,     23:47:27:719021642,     152395
23:47:27:719021789,     23:47:27:719174725,     152936
23:47:27:719174867,     23:47:27:719327795,     152928
23:47:27:719327945,     23:47:27:719481257,     153312
23:47:27:719481397,     23:47:27:719634054,     152657
23:47:27:719634227,     23:47:27:719787384,     153157
23:47:27:719787548,     23:47:27:719940110,     152562
23:47:27:719940277,     23:47:27:720093361,     153084
23:47:27:720093526,     23:47:27:720246018,     152492
23:47:27:720246185,     23:47:27:720399126,     152941
23:47:27:720399292,     23:47:27:720552103,     152811
23:47:27:720552267,     23:47:27:720705346,     153079
23:47:27:720705509,     23:47:27:720858012,     152503
23:47:27:720858162,     23:47:27:721010739,     152577
23:47:27:721010899,     23:47:27:721164019,     153120
23:47:27:721164178,     23:47:27:721317245,     153067
23:47:27:721317392,     23:47:27:721469684,     152292
23:47:27:721469863,     23:47:27:721624497,     154634
23:47:27:721624665,     23:47:27:721776394,     151729
23:47:27:721776546,     23:47:27:721929460,     152914
23:47:27:721929601,     23:47:27:722081785,     152184
23:47:27:722081926,     23:47:27:722234674,     152748
23:47:27:722234824,     23:47:27:722387897,     153073
23:47:27:722388038,     23:47:27:722540195,     152157
23:47:27:722540342,     23:47:27:722694391,     154049
23:47:27:722694581,     23:47:27:722847263,     152682
23:47:27:722847427,     23:47:27:723000529,     153102
23:47:27:723000686,     23:47:27:723153393,     152707
23:47:27:723153551,     23:47:27:723305966,     152415
23:47:27:723306124,     23:47:27:723459081,     152957
23:47:27:723459250,     23:47:27:723611716,     152466
23:47:27:723611864,     23:47:27:723765249,     153385
23:47:27:723765404,     23:47:27:723918005,     152601
23:47:27:723918180,     23:47:27:724071176,     152996
23:47:27:724071341,     23:47:27:724224125,     152784
23:47:27:724224287,     23:47:27:724377254,     152967
23:47:27:724377411,     23:47:27:724530181,     152770
23:47:27:724530342,     23:47:27:724683152,     152810
23:47:27:724683311,     23:47:27:724836363,     153052
23:47:27:724836513,     23:47:27:724989493,     152980
23:47:27:724989644,     23:47:27:725142454,     152810
23:47:27:725142596,     23:47:27:725295301,     152705
23:47:27:725295453,     23:47:27:725448290,     152837
23:47:27:725448449,     23:47:27:725601369,     152920
23:47:27:725601515,     23:47:27:725754105,     152590
23:47:27:725754271,     23:47:27:725907472,     153201
23:47:27:725907630,     23:47:27:726060716,     153086
23:47:27:726060879,     23:47:27:726212970,     152091
23:47:27:726213112,     23:47:27:726365603,     152491
23:47:27:726365751,     23:47:27:726518707,     152956
23:47:27:726518847,     23:47:27:726671980,     153133
23:47:27:726672151,     23:47:27:726825296,     153145
23:47:27:726825466,     23:47:27:726978031,     152565
23:47:27:726978197,     23:47:27:727131124,     152927
23:47:27:727131290,     23:47:27:727284112,     152822
23:47:27:727284267,     23:47:27:727437017,     152750
23:47:27:727437182,     23:47:27:727589565,     152383
23:47:27:727589709,     23:47:27:727742058,     152349
23:47:27:727742208,     23:47:27:727895785,     153577
23:47:27:727895941,     23:47:27:728049030,     153089
23:47:27:728049189,     23:47:27:728201877,     152688
23:47:27:728202025,     23:47:27:728354996,     152971
23:47:27:728355152,     23:47:27:728508098,     152946
23:47:27:728508273,     23:47:27:728661748,     153475
23:47:27:728661938,     23:47:27:728814024,     152086
23:47:27:728814193,     23:47:27:728967067,     152874
23:47:27:728967235,     23:47:27:729120001,     152766
23:47:27:729120166,     23:47:27:729273655,     153489
23:47:27:729273812,     23:47:27:729425692,     151880
23:47:27:729425844,     23:47:27:729578945,     153101
23:47:27:729579109,     23:47:27:729732331,     153222
23:47:27:729732491,     23:47:27:729883481,     150990
23:47:27:729883638,     23:47:27:730028994,     145356
23:47:27:730029150,     23:47:27:730181634,     152484
23:47:27:730181791,     23:47:27:730334950,     153159
23:47:27:730335104,     23:47:27:730487927,     152823
23:47:27:730488158,     23:47:27:730641285,     153127
23:47:27:730641471,     23:47:27:730793915,     152444
23:47:27:730794080,     23:47:27:730946957,     152877
23:47:27:730947126,     23:47:27:731100288,     153162
23:47:27:731100454,     23:47:27:731252947,     152493
23:47:27:731253116,     23:47:27:731406298,     153182
23:47:27:731406457,     23:47:27:731558985,     152528
23:47:27:731559151,     23:47:27:731711795,     152644
23:47:27:731711917,     23:47:27:731864669,     152752
23:47:27:731864819,     23:47:27:732017611,     152792
23:47:27:732017774,     23:47:27:732170767,     152993
23:47:27:732170919,     23:47:27:732323828,     152909
23:47:27:732323979,     23:47:27:732476777,     152798
23:47:27:732476918,     23:47:27:732630159,     153241
23:47:27:732630341,     23:47:27:732783091,     152750
23:47:27:732783269,     23:47:27:732936340,     153071
23:47:27:732936494,     23:47:27:733088895,     152401
23:47:27:733089057,     23:47:27:733241646,     152589
23:47:27:733241801,     23:47:27:733395370,     153569
23:47:27:733395529,     23:47:27:733548608,     153079
23:47:27:733548778,     23:47:27:733701243,     152465
23:47:27:733701401,     23:47:27:733853736,     152335
23:47:27:733853888,     23:47:27:734006639,     152751
23:47:27:734006783,     23:47:27:734159931,     153148
23:47:27:734160089,     23:47:27:734312601,     152512
23:47:27:734312753,     23:47:27:734464217,     151464
23:47:27:734464367,     23:47:27:734609717,     145350
23:47:27:734609875,     23:47:27:734763483,     153608
23:47:27:734763659,     23:47:27:734915928,     152269
23:47:27:734916111,     23:47:27:735067372,     151261
23:47:27:735067529,     23:47:27:735212992,     145463
23:47:27:735213159,     23:47:27:735366241,     153082
23:47:27:735366397,     23:47:27:735519266,     152869
23:47:27:735519431,     23:47:27:735671757,     152326
23:47:27:735671918,     23:47:27:735825076,     153158
23:47:27:735825246,     23:47:27:735977574,     152328
23:47:27:735977733,     23:47:27:736130618,     152885
23:47:27:736130772,     23:47:27:736283525,     152753
23:47:27:736283673,     23:47:27:736436634,     152961
23:47:27:736436785,     23:47:27:736590183,     153398
23:47:27:736590330,     23:47:27:736742769,     152439
23:47:27:736742931,     23:47:27:736894061,     151130
23:47:27:736894206,     23:47:27:737039670,     145464
23:47:27:737039828,     23:47:27:737192754,     152926
23:47:27:737192926,     23:47:27:737345545,     152619
23:47:27:737345720,     23:47:27:737496976,     151256
23:47:27:737497132,     23:47:27:737643577,     146445
23:47:27:737643755,     23:47:27:737796203,     152448
23:47:27:737796368,     23:47:27:737948991,     152623
23:47:27:737949153,     23:47:27:738102002,     152849
23:47:27:738102164,     23:47:27:738254955,     152791
23:47:27:738255122,     23:47:27:738408178,     153056
23:47:27:738408347,     23:47:27:738560908,     152561
23:47:27:738561072,     23:47:27:738714061,     152989
23:47:27:738714224,     23:47:27:738866576,     152352
23:47:27:738866746,     23:47:27:739019906,     153160
23:47:27:739020061,     23:47:27:739172934,     152873
23:47:27:739173088,     23:47:27:739324415,     151327
23:47:27:739324568,     23:47:27:739469653,     145085
23:47:27:739469821,     23:47:27:739624629,     154808
23:47:27:739624807,     23:47:27:739776332,     151525
23:47:27:739776475,     23:47:27:739928740,     152265
23:47:27:739928883,     23:47:27:740081562,     152679
23:47:27:740081703,     23:47:27:740235003,     153300
23:47:27:740235153,     23:47:27:740387627,     152474
23:47:27:740387770,     23:47:27:740540568,     152798
23:47:27:740540718,     23:47:27:740694371,     153653
23:47:27:740694533,     23:47:27:740847513,     152980
23:47:27:740847671,     23:47:27:740999709,     152038
23:47:27:740999880,     23:47:27:741152922,     153042
23:47:27:741153101,     23:47:27:741305927,     152826
23:47:27:741306086,     23:47:27:741459239,     153153
23:47:27:741459408,     23:47:27:741611591,     152183
23:47:27:741611747,     23:47:27:741765119,     153372
23:47:27:741765282,     23:47:27:741918188,     152906
23:47:27:741918358,     23:47:27:742070925,     152567
23:47:27:742071092,     23:47:27:742223580,     152488
23:47:27:742223738,     23:47:27:742376907,     153169
23:47:27:742377052,     23:47:27:742530320,     153268
23:47:27:742530497,     23:47:27:742683177,     152680
23:47:27:742683350,     23:47:27:742835958,     152608
23:47:27:742836114,     23:47:27:742988949,     152835
23:47:27:742989101,     23:47:27:743141683,     152582
23:47:27:743141832,     23:47:27:743294895,     153063
23:47:27:743295046,     23:47:27:743447616,     152570
23:47:27:743447767,     23:47:27:743600525,     152758
23:47:27:743600664,     23:47:27:743753766,     153102
23:47:27:743753917,     23:47:27:743907482,     153565
23:47:27:743907647,     23:47:27:744060193,     152546
23:47:27:744060355,     23:47:27:744213233,     152878
23:47:27:744213389,     23:47:27:744365863,     152474
23:47:27:744366026,     23:47:27:744519093,     153067
23:47:27:744519253,     23:47:27:744671514,     152261
23:47:27:744671673,     23:47:27:744824602,     152929
23:47:27:744824749,     23:47:27:744977842,     153093
23:47:27:744978000,     23:47:27:745130838,     152838
23:47:27:745130992,     23:47:27:745283498,     152506
23:47:27:745283640,     23:47:27:745427576,     143936
23:47:27:745427718,     23:47:27:745580641,     152923
23:47:27:745580793,     23:47:27:745734562,     153769
23:47:27:745734745,     23:47:27:745886889,     152144
23:47:27:745887060,     23:47:27:746040068,     153008
23:47:27:746040237,     23:47:27:746192934,     152697
23:47:27:746193089,     23:47:27:746346056,     152967
23:47:27:746346212,     23:47:27:746498830,     152618
23:47:27:746498997,     23:47:27:746651731,     152734
23:47:27:746651886,     23:47:27:746804661,     152775
23:47:27:746804808,     23:47:27:746956948,     152140
23:47:27:746957099,     23:47:27:747111207,     154108
23:47:27:747111365,     23:47:27:747263911,     152546
23:47:27:747264071,     23:47:27:747415398,     151327
23:47:27:747415558,     23:47:27:747561230,     145672
23:47:27:747561386,     23:47:27:747713928,     152542
23:47:27:747714089,     23:47:27:747866660,     152571
23:47:27:747866813,     23:47:27:748019676,     152863
23:47:27:748019816,     23:47:27:748173138,     153322
23:47:27:748173289,     23:47:27:748325662,     152373
23:47:27:748325808,     23:47:27:748478910,     153102
23:47:27:748479060,     23:47:27:748631690,     152630
23:47:27:748631848,     23:47:27:748785226,     153378
23:47:27:748785397,     23:47:27:748937940,     152543
23:47:27:748938119,     23:47:27:749090813,     152694
23:47:27:749090987,     23:47:27:749250454,     159467
23:47:27:749250617,     23:47:27:749415172,     164555
23:47:27:749415343,     23:47:27:749567965,     152622
23:47:27:749568140,     23:47:27:749721077,     152937
23:47:27:749721252,     23:47:27:749873309,     152057
23:47:27:749873453,     23:47:27:750026945,     153492
