Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:00:17:873827618,00:00:17:873970361,142743
00:00:17:873970493,00:00:17:874113207,142714
00:00:17:874113372,00:00:17:874269206,155834
00:00:17:874269374,00:00:17:874425310,155936
00:00:17:874425480,00:00:17:874568382,142902
00:00:17:874568550,00:00:17:874711903,143353
00:00:17:874712073,00:00:17:874868052,155979
00:00:17:874868223,00:00:17:875023307,155084
00:00:17:875023466,00:00:17:875166455,142989
00:00:17:875166626,00:00:17:875322326,155700
00:00:17:875322484,00:00:17:875478295,155811
00:00:17:875478462,00:00:17:875634157,155695
00:00:17:875634299,00:00:17:875790618,156319
00:00:17:875790792,00:00:17:875946617,155825
00:00:17:875946792,00:00:17:876101837,155045
00:00:17:876101965,00:00:17:876245325,143360
00:00:17:876245497,00:00:17:876414458,168961
00:00:17:876414588,00:00:17:876570433,155845
00:00:17:876570590,00:00:17:876713762,143172
00:00:17:876713952,00:00:17:876883574,169622
00:00:17:876883769,00:00:17:877038266,154497
00:00:17:877038441,00:00:17:877180616,142175
00:00:17:877180772,00:00:17:877323642,142870
00:00:17:877323797,00:00:17:877466510,142713
00:00:17:877466674,00:00:17:877628236,161562
00:00:17:877628409,00:00:17:877779649,151240
00:00:17:877779804,00:00:17:877934623,154819
00:00:17:877934803,00:00:17:878077726,142923
00:00:17:878077899,00:00:17:878220933,143034
00:00:17:878221090,00:00:17:878377232,156142
00:00:17:878377389,00:00:17:878532822,155433
00:00:17:878532980,00:00:17:878676512,143532
00:00:17:878676692,00:00:17:878833974,157282
00:00:17:878834179,00:00:17:879014789,180610
00:00:17:879014980,00:00:17:879169779,154799
00:00:17:879169932,00:00:17:879327342,157410
00:00:17:879327485,00:00:17:879482262,154777
00:00:17:879482435,00:00:17:879638737,156302
00:00:17:879638937,00:00:17:879794238,155301
00:00:17:879794411,00:00:17:879936890,142479
00:00:17:879937062,00:00:17:880093267,156205
00:00:17:880093438,00:00:17:880235854,142416
00:00:17:880236009,00:00:17:880391849,155840
00:00:17:880392004,00:00:17:880547945,155941
00:00:17:880548107,00:00:17:880691393,143286
00:00:17:880691564,00:00:17:880846795,155231
00:00:17:880846950,00:00:17:881002530,155580
00:00:17:881002685,00:00:17:881158537,155852
00:00:17:881158694,00:00:17:881302465,143771
00:00:17:881302635,00:00:17:881444740,142105
00:00:17:881444863,00:00:17:881600755,155892
00:00:17:881600916,00:00:17:881756882,155966
00:00:17:881757043,00:00:17:881900205,143162
00:00:17:881900385,00:00:17:882042456,142071
00:00:17:882042642,00:00:17:882198502,155860
00:00:17:882198656,00:00:17:882354415,155759
00:00:17:882354570,00:00:17:882497734,143164
00:00:17:882497895,00:00:17:882640995,143100
00:00:17:882641160,00:00:17:882783598,142438
00:00:17:882783750,00:00:17:882926913,143163
00:00:17:882927068,00:00:17:883069927,142859
00:00:17:883070078,00:00:17:883212296,142218
00:00:17:883212446,00:00:17:883355381,142935
00:00:17:883355537,00:00:17:883511586,156049
00:00:17:883511745,00:00:17:883655104,143359
00:00:17:883655295,00:00:17:883809692,154397
00:00:17:883809856,00:00:17:883953915,144059
00:00:17:883954076,00:00:17:884096846,142770
00:00:17:884097016,00:00:17:884253151,156135
00:00:17:884253313,00:00:17:884395360,142047
00:00:17:884395522,00:00:17:884551174,155652
00:00:17:884551337,00:00:17:884695273,143936
00:00:17:884695455,00:00:17:884851109,155654
00:00:17:884851280,00:00:17:884993644,142364
00:00:17:884993815,00:00:17:885137219,143404
00:00:17:885137387,00:00:17:885279880,142493
00:00:17:885280047,00:00:17:885436491,156444
00:00:17:885436657,00:00:17:885591417,154760
00:00:17:885591577,00:00:17:885750015,158438
00:00:17:885750265,00:00:17:885904590,154325
00:00:17:885904820,00:00:17:886060390,155570
00:00:17:886060584,00:00:17:886229003,168419
00:00:17:886229188,00:00:17:886384939,155751
00:00:17:886385107,00:00:17:886540743,155636
00:00:17:886540911,00:00:17:886684404,143493
00:00:17:886684583,00:00:17:886826509,141926
00:00:17:886826673,00:00:17:886997921,171248
00:00:17:886998109,00:00:17:887151885,153776
00:00:17:887152048,00:00:17:887307870,155822
00:00:17:887308042,00:00:17:887463697,155655
00:00:17:887463861,00:00:17:887606804,142943
00:00:17:887606956,00:00:17:887750230,143274
00:00:17:887750408,00:00:17:887892713,142305
00:00:17:887892879,00:00:17:888036623,143744
00:00:17:888036785,00:00:17:888206009,169224
00:00:17:888206173,00:00:17:888348030,141857
00:00:17:888348192,00:00:17:888517273,169081
00:00:17:888517439,00:00:17:888672548,155109
00:00:17:888672708,00:00:17:888815566,142858
00:00:17:888815730,00:00:17:888958660,142930
00:00:17:888958813,00:00:17:889102215,143402
00:00:17:889102390,00:00:17:889245108,142718
00:00:17:889245273,00:00:17:889400710,155437
00:00:17:889400884,00:00:17:889556841,155957
00:00:17:889557002,00:00:17:889700214,143212
00:00:17:889700376,00:00:17:889842577,142201
00:00:17:889842730,00:00:17:889985483,142753
00:00:17:889985640,00:00:17:890141450,155810
00:00:17:890141603,00:00:17:890284936,143333
00:00:17:890285088,00:00:17:890427476,142388
00:00:17:890427630,00:00:17:890583540,155910
00:00:17:890583696,00:00:17:890739778,156082
00:00:17:890739958,00:00:17:890884201,144243
00:00:17:890884373,00:00:17:891038537,154164
00:00:17:891038704,00:00:17:891181493,142789
00:00:17:891181647,00:00:17:891337819,156172
00:00:17:891337973,00:00:17:891493877,155904
00:00:17:891494029,00:00:17:891649657,155628
00:00:17:891649811,00:00:17:891792542,142731
00:00:17:891792695,00:00:17:891935839,143144
00:00:17:891936017,00:00:17:892092009,155992
00:00:17:892092137,00:00:17:892247712,155575
00:00:17:892247836,00:00:17:892391431,143595
00:00:17:892391546,00:00:17:892547732,156186
00:00:17:892547884,00:00:17:892694757,146873
00:00:17:892694972,00:00:17:892885088,190116
00:00:17:892885273,00:00:17:893040892,155619
00:00:17:893041082,00:00:17:893183818,142736
00:00:17:893183979,00:00:17:893340120,156141
00:00:17:893340279,00:00:17:893483078,142799
00:00:17:893483239,00:00:17:893639298,156059
00:00:17:893639460,00:00:17:893781504,142044
00:00:17:893781662,00:00:17:893924749,143087
00:00:17:893924903,00:00:17:894080313,155410
00:00:17:894080467,00:00:17:894221823,141356
00:00:17:894221976,00:00:17:894366509,144533
00:00:17:894366665,00:00:17:894509852,143187
00:00:17:894510008,00:00:17:894666558,156550
00:00:17:894666683,00:00:17:894821808,155125
00:00:17:894821936,00:00:17:894965005,143069
00:00:17:894965181,00:00:17:895121146,155965
00:00:17:895121273,00:00:17:895276658,155385
00:00:17:895276791,00:00:17:895419744,142953
00:00:17:895419904,00:00:17:895562812,142908
00:00:17:895562968,00:00:17:895705754,142786
00:00:17:895705921,00:00:17:895848532,142611
00:00:17:895848708,00:00:17:896002939,154231
00:00:17:896003094,00:00:17:896147589,144495
00:00:17:896147750,00:00:17:896290682,142932
00:00:17:896290834,00:00:17:896433304,142470
00:00:17:896433466,00:00:17:896589622,156156
00:00:17:896589778,00:00:17:896732681,142903
00:00:17:896732853,00:00:17:896875835,142982
00:00:17:896875989,00:00:17:897018333,142344
00:00:17:897018484,00:00:17:897174408,155924
00:00:17:897174554,00:00:17:897317532,142978
00:00:17:897317678,00:00:17:897473991,156313
00:00:17:897474139,00:00:17:897616701,142562
00:00:17:897616864,00:00:17:897761435,144571
00:00:17:897761615,00:00:17:897928894,167279
00:00:17:897929021,00:00:17:898072109,143088
00:00:17:898072228,00:00:17:898216956,144728
00:00:17:898217116,00:00:17:898372437,155321
00:00:17:898372654,00:00:17:898526800,154146
00:00:17:898526961,00:00:17:898670685,143724
00:00:17:898670848,00:00:17:898812529,141681
00:00:17:898812698,00:00:17:898968199,155501
00:00:17:898968346,00:00:17:899124948,156602
00:00:17:899125109,00:00:17:899268522,143413
00:00:17:899268681,00:00:17:899410744,142063
00:00:17:899410916,00:00:17:899553734,142818
00:00:17:899553902,00:00:17:899716828,162926
00:00:17:899717048,00:00:17:899878975,161927
00:00:17:899879155,00:00:17:900034347,155192
00:00:17:900034508,00:00:17:900177429,142921
00:00:17:900177593,00:00:17:900320463,142870
00:00:17:900320620,00:00:17:900476628,156008
00:00:17:900476788,00:00:17:900633545,156757
00:00:17:900633742,00:00:17:900789456,155714
00:00:17:900789632,00:00:17:900957924,168292
00:00:17:900958091,00:00:17:901114229,156138
00:00:17:901114397,00:00:17:901269586,155189
00:00:17:901269787,00:00:17:901412708,142921
00:00:17:901412875,00:00:17:901555822,142947
00:00:17:901555984,00:00:17:901699205,143221
00:00:17:901699373,00:00:17:901867687,168314
00:00:17:901867853,00:00:17:902010645,142792
00:00:17:902010811,00:00:17:902153805,142994
00:00:17:902153963,00:00:17:902309971,156008
00:00:17:902310133,00:00:17:902452843,142710
00:00:17:902453010,00:00:17:902595640,142630
00:00:17:902595800,00:00:17:902738479,142679
00:00:17:902738642,00:00:17:902881944,143302
00:00:17:902882124,00:00:17:903037327,155203
00:00:17:903037492,00:00:17:903180360,142868
00:00:17:903180521,00:00:17:903323374,142853
00:00:17:903323522,00:00:17:903466586,143064
00:00:17:903466740,00:00:17:903609356,142616
00:00:17:903609517,00:00:17:903766021,156504
00:00:17:903766213,00:00:17:903908962,142749
00:00:17:903909093,00:00:17:904065383,156290
00:00:17:904065544,00:00:17:904233761,168217
00:00:17:904233922,00:00:17:904376737,142815
00:00:17:904376897,00:00:17:904532694,155797
00:00:17:904532867,00:00:17:904677780,144913
00:00:17:904677900,00:00:17:904831678,153778
00:00:17:904831810,00:00:17:904987659,155849
00:00:17:904987805,00:00:17:905130477,142672
00:00:17:905130635,00:00:17:905272770,142135
00:00:17:905272927,00:00:17:905416432,143505
00:00:17:905416589,00:00:17:905559229,142640
00:00:17:905559385,00:00:17:905716138,156753
00:00:17:905716313,00:00:17:905859050,142737
00:00:17:905859211,00:00:17:906001775,142564
00:00:17:906001935,00:00:17:906144653,142718
00:00:17:906144815,00:00:17:906301042,156227
00:00:17:906301203,00:00:17:906444064,142861
00:00:17:906444184,00:00:17:906588284,144100
00:00:17:906588559,00:00:17:906744241,155682
00:00:17:906744470,00:00:17:906911758,167288
00:00:17:906911944,00:00:17:907068359,156415
00:00:17:907068522,00:00:17:907223687,155165
00:00:17:907223850,00:00:17:907366681,142831
00:00:17:907366845,00:00:17:907522810,155965
00:00:17:907522967,00:00:17:907678904,155937
00:00:17:907679059,00:00:17:907821440,142381
00:00:17:907821596,00:00:17:907964347,142751
00:00:17:907964492,00:00:17:908107666,143174
00:00:17:908107818,00:00:17:908249611,141793
00:00:17:908249759,00:00:17:908404830,155071
00:00:17:908404985,00:00:17:908562359,157374
00:00:17:908562519,00:00:17:908706296,143777
00:00:17:908706468,00:00:17:908863418,156950
00:00:17:908863588,00:00:17:909017769,154181
00:00:17:909017929,00:00:17:909161172,143243
00:00:17:909161331,00:00:17:909303629,142298
00:00:17:909303790,00:00:17:909459998,156208
00:00:17:909460159,00:00:17:909615403,155244
00:00:17:909615556,00:00:17:909771547,155991
00:00:17:909771703,00:00:17:909914501,142798
00:00:17:909914664,00:00:17:910057612,142948
00:00:17:910057766,00:00:17:910213564,155798
00:00:17:910213721,00:00:17:910369601,155880
00:00:17:910369760,00:00:17:910525358,155598
00:00:17:910525507,00:00:17:910680504,154997
00:00:17:910680659,00:00:17:910837315,156656
00:00:17:910837471,00:00:17:910993037,155566
00:00:17:910993187,00:00:17:911149424,156237
00:00:17:911149579,00:00:17:911305983,156404
00:00:17:911306133,00:00:17:911474294,168161
00:00:17:911474447,00:00:17:911635093,160646
00:00:17:911635444,00:00:17:911802461,167017
00:00:17:911802703,00:00:17:911969636,166933
00:00:17:911969822,00:00:17:912112376,142554
00:00:17:912112550,00:00:17:912268446,155896
00:00:17:912268630,00:00:17:912424059,155429
00:00:17:912424233,00:00:17:912580278,156045
00:00:17:912580454,00:00:17:912723317,142863
00:00:17:912723491,00:00:17:912877417,153926
00:00:17:912877590,00:00:17:913022136,144546
00:00:17:913022305,00:00:17:913165974,143669
00:00:17:913166123,00:00:17:913321013,154890
00:00:17:913321196,00:00:17:913477599,156403
00:00:17:913477785,00:00:17:913634977,157192
00:00:17:913635218,00:00:17:913789980,154762
00:00:17:913790186,00:00:17:913945143,154957
00:00:17:913945319,00:00:17:914088201,142882
00:00:17:914088368,00:00:17:914231064,142696
00:00:17:914231187,00:00:17:914374695,143508
00:00:17:914374872,00:00:17:914517454,142582
00:00:17:914517640,00:00:17:914673342,155702
00:00:17:914673519,00:00:17:914816085,142566
00:00:17:914816247,00:00:17:914959155,142908
00:00:17:914959286,00:00:17:915102001,142715
00:00:17:915102167,00:00:17:915245036,142869
00:00:17:915245205,00:00:17:915400853,155648
00:00:17:915400973,00:00:17:915544340,143367
00:00:17:915544508,00:00:17:915700658,156150
00:00:17:915700831,00:00:17:915856071,155240
00:00:17:915856211,00:00:17:915999250,143039
00:00:17:915999419,00:00:17:916142399,142980
00:00:17:916142569,00:00:17:916284859,142290
00:00:17:916284978,00:00:17:916428014,143036
00:00:17:916428198,00:00:17:916584065,155867
00:00:17:916584243,00:00:17:916727781,143538
00:00:17:916727969,00:00:17:916883111,155142
00:00:17:916883301,00:00:17:917038916,155615
00:00:17:917039044,00:00:17:917182263,143219
00:00:17:917182435,00:00:17:917338331,155896
00:00:17:917338524,00:00:17:917493789,155265
00:00:17:917493917,00:00:17:917637137,143220
00:00:17:917637273,00:00:17:917793323,156050
00:00:17:917793513,00:00:17:917949107,155594
00:00:17:917949252,00:00:17:918091987,142735
00:00:17:918092176,00:00:17:918234965,142789
00:00:17:918235138,00:00:17:918377903,142765
00:00:17:918378041,00:00:17:918543924,165883
00:00:17:918544258,00:00:17:918692018,147760
00:00:17:918692237,00:00:17:918846403,154166
00:00:17:918846547,00:00:17:918989396,142849
00:00:17:918989560,00:00:17:919132248,142688
00:00:17:919132423,00:00:17:919275096,142673
00:00:17:919275286,00:00:17:919431166,155880
00:00:17:919431290,00:00:17:919574112,142822
00:00:17:919574268,00:00:17:919730421,156153
00:00:17:919730602,00:00:17:919885924,155322
00:00:17:919886060,00:00:17:920029239,143179
00:00:17:920029425,00:00:17:920173113,143688
00:00:17:920173299,00:00:17:920328337,155038
00:00:17:920328514,00:00:17:920470999,142485
00:00:17:920471182,00:00:17:920629973,158791
00:00:17:920630212,00:00:17:920784299,154087
00:00:17:920784524,00:00:17:920939611,155087
00:00:17:920939803,00:00:17:921082054,142251
00:00:17:921082234,00:00:17:921225120,142886
00:00:17:921225294,00:00:17:921368442,143148
00:00:17:921368617,00:00:17:921524326,155709
00:00:17:921524495,00:00:17:921680223,155728
00:00:17:921680391,00:00:17:921836007,155616
00:00:17:921836190,00:00:17:921978975,142785
00:00:17:921979147,00:00:17:922122288,143141
00:00:17:922122455,00:00:17:922278170,155715
00:00:17:922278342,00:00:17:922433987,155645
00:00:17:922434146,00:00:17:922577911,143765
00:00:17:922578077,00:00:17:922734082,156005
00:00:17:922734271,00:00:17:922889422,155151
00:00:17:922889595,00:00:17:923044722,155127
00:00:17:923044894,00:00:17:923188635,143741
00:00:17:923188806,00:00:17:923345175,156369
00:00:17:923345346,00:00:17:923500492,155146
00:00:17:923500659,00:00:17:923656748,156089
00:00:17:923656911,00:00:17:923812666,155755
00:00:17:923812829,00:00:17:923968793,155964
00:00:17:923968961,00:00:17:924124544,155583
00:00:17:924124718,00:00:17:924279987,155269
00:00:17:924280157,00:00:17:924423049,142892
00:00:17:924423220,00:00:17:924566702,143482
00:00:17:924566866,00:00:17:924722129,155263
00:00:17:924722309,00:00:17:924877986,155677
00:00:17:924878167,00:00:17:925020925,142758
00:00:17:925021098,00:00:17:925164280,143182
00:00:17:925164438,00:00:17:925319878,155440
00:00:17:925320046,00:00:17:925462613,142567
00:00:17:925462780,00:00:17:925608852,146072
00:00:17:925609075,00:00:17:925762799,153724
00:00:17:925762975,00:00:17:925918199,155224
00:00:17:925918393,00:00:17:926061300,142907
00:00:17:926061466,00:00:17:926203981,142515
00:00:17:926204151,00:00:17:926347261,143110
00:00:17:926347434,00:00:17:926502351,154917
00:00:17:926502509,00:00:17:926646204,143695
00:00:17:926646383,00:00:17:926789624,143241
00:00:17:926789811,00:00:17:926945204,155393
00:00:17:926945384,00:00:17:927088672,143288
00:00:17:927088837,00:00:17:927244188,155351
00:00:17:927244372,00:00:17:927387279,142907
00:00:17:927387443,00:00:17:927543463,156020
00:00:17:927543640,00:00:17:927700836,157196
00:00:17:927701076,00:00:17:927855509,154433
00:00:17:927855705,00:00:17:927998011,142306
00:00:17:927998186,00:00:17:928141363,143177
00:00:17:928141545,00:00:17:928297005,155460
00:00:17:928297167,00:00:17:928452918,155751
00:00:17:928453090,00:00:17:928595968,142878
00:00:17:928596156,00:00:17:928752376,156220
00:00:17:928752558,00:00:17:928908155,155597
00:00:17:928908324,00:00:17:929064059,155735
00:00:17:929064220,00:00:17:929206949,142729
00:00:17:929207115,00:00:17:929350198,143083
00:00:17:929350363,00:00:17:929492969,142606
00:00:17:929493129,00:00:17:929634362,141233
00:00:17:929634534,00:00:17:929779515,144981
00:00:17:929779688,00:00:17:929935623,155935
00:00:17:929935805,00:00:17:930091199,155394
00:00:17:930091356,00:00:17:930246956,155600
00:00:17:930247135,00:00:17:930390035,142900
00:00:17:930390191,00:00:17:930533259,143068
00:00:17:930533432,00:00:17:930676727,143295
00:00:17:930676930,00:00:17:930832084,155154
00:00:17:930832257,00:00:17:930974975,142718
00:00:17:930975152,00:00:17:931118467,143315
00:00:17:931118598,00:00:17:931273791,155193
00:00:17:931273957,00:00:17:931416963,143006
00:00:17:931417135,00:00:17:931560038,142903
00:00:17:931560197,00:00:17:931703185,142988
00:00:17:931703316,00:00:17:931845935,142619
00:00:17:931846103,00:00:17:931988925,142822
00:00:17:931989083,00:00:17:932131781,142698
00:00:17:932131893,00:00:17:932275652,143759
00:00:17:932275842,00:00:17:932461060,185218
00:00:17:932461572,00:00:17:932629236,167664
00:00:17:932629457,00:00:17:932820463,191006
00:00:17:932820884,00:00:17:933014108,193224
00:00:17:933014531,00:00:17:933211897,197366
